b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.617579285226	[]	[]
1	1	[]	[]	0.541412554757	[]	[]
2	0	[]	0.512858662519	0.479289011363	0.468094069004	[]
2	1	[]	0.478140384858	0.490458179345	0.539510712671	[]
3	0	[]	[]	0.548992692716	[]	[]
3	1	[]	[]	0.625361519447	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
