a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.473694475078	[]	[]
1	1	[]	[]	0.49247028458	[]	[]
2	0	[]	0.547561168885	0.432796138876	0.548992692716	[]
2	1	[]	0.624477687599	0.495671626154	0.625361519447	[]
3	0	[]	[]	0.423171633579	[]	[]
3	1	[]	[]	0.549070209789	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
