c\b	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.465804401673	[]	[]
1	1	[]	[]	0.539579524983	[]	[]
2	0	[]	0.46117935739	0.224382490655	0.423171633579	[]
2	1	[]	0.501383374289	0.447804588952	0.549070209789	[]
3	0	[]	[]	0.468094069004	[]	[]
3	1	[]	[]	0.539510712671	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
