c\b	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	0.516443547357	[]	[]
1	1	[]	[]	0.478603864675	[]	[]
2	0	[]	0.49251033765	0.258961547148	0.473694475078	[]
2	1	[]	0.267662243864	0.242657204378	0.49247028458	[]
3	0	[]	[]	0.512858662519	[]	[]
3	1	[]	[]	0.478140384858	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
