c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	0.739703655267	[]	[]	[]
1	0	[]	[]	0.637516210772	0.579062348239	0.633975419633	[]	[]
2	0	[]	0.589721053518	0.492804852365	0.454511995083	0.481883136959	0.572996155212	[]
3	0	0.62347916925	0.494845478656	0.262261995358	0.0	0.262261995358	0.494845478656	0.62347916925
4	0	[]	0.572996155212	0.481883136959	0.454511995083	0.492804852365	0.589721053518	[]
5	0	[]	[]	0.633975419633	0.579062348239	0.637516210772	[]	[]
6	0	[]	[]	[]	0.739703655267	[]	[]	[]
