b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	0.62347916925	[]	[]	[]
1	0	[]	[]	0.528340142687	0.494845478656	0.480924490317	[]	[]
2	0	[]	0.524461112546	0.423612586381	0.262261995358	0.30220278023	0.455925194868	[]
3	0	0.591625232424	0.482985649592	0.244366721122	0.0	0.244366721122	0.482985649592	0.591625232424
4	0	[]	0.455925194868	0.30220278023	0.262261995358	0.423612586381	0.524461112546	[]
5	0	[]	[]	0.480924490317	0.494845478656	0.528340142687	[]	[]
6	0	[]	[]	[]	0.62347916925	[]	[]	[]
