b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.11505347398	[]	[]
1	1	[]	[]	1.23576514273	[]	[]
2	0	[]	1.01249512481	1.16853232939	1.28807962132	[]
2	1	[]	1.25192775095	1.13797259281	0.949678181893	[]
3	0	[]	[]	1.43153221507	[]	[]
3	1	[]	[]	1.1419878826	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
