a\c	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
1	0	[]	[]	1.03493429772	[]	[]
1	1	[]	[]	1.39916014812	[]	[]
2	0	[]	1.11505347398	0.640346914631	1.17247334003	[]
2	1	[]	1.23576514273	1.15797022849	1.35380831393	[]
3	0	[]	[]	1.00025921777	[]	[]
3	1	[]	[]	0.971322500986	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
