System	Alignment	Angle	Distance	Uqq
33TIcation:PC71BM_anion_B3LYP_6_31gSTAR_opt_mul	1I	0.0	3.5	[[-0.81757577]]	-0.767826696993	[[-0.09949814]]	[[ 0.04974907]]	[[ 0.93289062  0.34413966  1.29546631]]
33TIcation:PC71BM_anion_B3LYP_6_31gSTAR_opt_mul	2T1	0.0	3.5	[[-0.89381731]]	-0.849288616072	[[-0.08905739]]	[[ 0.0445287]]	[[ 0.48889533  0.9954575   1.63312923]]
33TIcation:PC71BM_anion_B3LYP_6_31gSTAR_opt_mul	2T2	0.0	3.5	[[-0.96742004]]	-0.935125268332	[[-0.06458954]]	[[ 0.03229477]]	[[ 0.24052204  0.84800729  1.54764153]]
33TIcation:PC71BM_anion_B3LYP_6_31gSTAR_opt_mul	2T3	0.0	3.5	[[-1.0213868]]	-0.957986596618	[[-0.1268004]]	[[ 0.0634002]]	[[ 0.08134445  1.11385886  1.3452918 ]]
