b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	-3.52952632926	[]	[]	[]
2	1	[]	[]	[]	-3.45048298543	[]	[]	[]
3	0	[]	[]	-2.90586347395	-4.04464717474	-3.280030826	[]	[]
3	1	[]	[]	-3.22015898255	-3.93620449854	-2.86794377625	[]	[]
4	0	[]	[]	[]	-3.56314628638	[]	[]	[]
4	1	[]	[]	[]	-3.52008529595	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
