c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	-3.81969434332	[]	[]	[]
2	1	[]	[]	[]	-3.25645687153	[]	[]	[]
3	0	[]	[]	5.47265499197	-4.91616682528	-3.62619074552	[]	[]
3	1	[]	[]	0.290371355093	-5.80584388675	-4.59651653549	[]	[]
4	0	[]	[]	[]	-3.87911566798	[]	[]	[]
4	1	[]	[]	[]	-3.3644748926	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
