c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	0.544641589329	[]	[]	[]
2	1	[]	[]	[]	0.519895896856	[]	[]	[]
3	0	[]	[]	0.527886663865	0.500594828602	0.52898934366	[]	[]
3	1	[]	[]	0.36556787779	0.391006272012	0.530977911033	[]	[]
4	0	[]	[]	[]	0.539788288813	[]	[]	[]
4	1	[]	[]	[]	0.518832187384	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
