b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	0.706743566259	[]	[]	[]
2	1	[]	[]	[]	0.63317746557	[]	[]	[]
3	0	[]	[]	0.608165870797	0.576758998128	0.560476507981	[]	[]
3	1	[]	[]	0.573233205366	0.582592177944	0.625153917893	[]	[]
4	0	[]	[]	[]	0.635827647054	[]	[]	[]
4	1	[]	[]	[]	0.707243995093	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
