a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	0.600931370072	[]	[]	[]
2	1	[]	[]	[]	0.536795804004	[]	[]	[]
3	0	[]	[]	0.700946439791	0.575062907349	0.699802525354	[]	[]
3	1	[]	[]	0.616492257187	0.532211531791	0.615383222746	[]	[]
4	0	[]	[]	[]	0.555845928924	[]	[]	[]
4	1	[]	[]	[]	0.57594226681	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
