
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	0	0	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	0	1	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	1	0	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	1	1	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	2	0	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	0	2	1	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	1	0	0	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	1	0	1	{0.0: 'N/A', 0.5: 'N/A', 0.2: 'N/A', 0.4: 'N/A', 1.0: 'N/A', 0.3: 'N/A', 0.1: 'N/A'}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	1	1	0	{0.0: 1.3106381422115225, 0.5: 1.5863586328218857, 0.2: 1.448649878895308, 0.4: 1.5496968949929064, 1.0: 1.6310496197685798, 0.3: 1.5037939770173807, 0.1: 1.3842646006266885}
Tue, 23 Sep 2014 10:03:57 +0000	Pc_cation_neut_inner1_outer0	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	1	0	0	1	1	1	{0.0: 1.3106381422115225, 0.5: 1.468206278959454, 0.2: 1.3997338355164846, 0.4: 1.4540716106803941, 1.0: 1.4085374273258067, 0.3: 1.4312474628660712, 0.1: 1.3595307286316352}
