a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.29193756151	[]	[]	[]
2	1	[]	[]	[]	1.04645431373	[]	[]	[]
3	0	[]	[]	1.43487090037	1.50196518233	1.38270014451	[]	[]
3	1	[]	[]	1.38894551331	1.15336014199	1.39222665171	[]	[]
4	0	[]	[]	[]	1.7284765993	[]	[]	[]
4	1	[]	[]	[]	1.37235776422	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
