a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.475587917	[]	[]	[]
2	1	[]	[]	[]	1.67990806866	[]	[]	[]
3	0	[]	[]	1.48222091317	1.25678970592	1.4896104246	[]	[]
3	1	[]	[]	1.42801574587	1.58435253101	1.44278736327	[]	[]
4	0	[]	[]	[]	1.32681153757	[]	[]	[]
4	1	[]	[]	[]	1.14771773692	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
