[[ -3.11232628e-04   8.60267837e-23   1.11255792e-22]]
[[ -5.00630605e-04  -2.50179404e-04   1.67090484e-22]]
[[ -5.00630605e-04   2.11758239e-22  -2.50179404e-04]]
[[ -6.99870397e-04   7.94093493e-23   5.29395662e-23]]
[[ -5.00630605e-04   9.41133044e-20   2.50179404e-04]]
[[ -5.00630605e-04   2.50179404e-04   1.09187845e-22]]
[[ -2.50179404e-04  -5.00630605e-04   1.32594064e-22]]
[[-0.00053803 -0.00053803 -0.00053803]]
[[ -9.88708063e-04  -9.88708063e-04  -3.27038502e-22]]
[[-0.00053803 -0.00053803  0.00053803]]
[[ -2.50179404e-04   1.36713812e-22  -5.00630605e-04]]
[[ -9.88708063e-04  -1.85288484e-22  -9.88708063e-04]]
[[ -2.79835516e-03  -4.23516544e-22  -4.76456112e-22]]
[[ -9.88708063e-04   3.71715169e-19   9.88708063e-04]]
[[ -2.50179404e-04   9.40896523e-20   5.00630605e-04]]
[[-0.00053803  0.00053803 -0.00053803]]
[[ -9.88708063e-04   9.88708063e-04  -7.94093510e-23]]
[[-0.00053803  0.00053803  0.00053803]]
[[ -2.50179404e-04   5.00630605e-04   1.35688649e-22]]
[[  5.98859785e-23  -3.11232628e-04   9.89510863e-23]]
[[  1.32348901e-22  -5.00630605e-04  -2.50179404e-04]]
[[  8.62957913e-23  -6.99870397e-04   3.97031102e-23]]
[[  9.41566935e-20  -5.00630605e-04   2.50179404e-04]]
[[  9.74673640e-23  -2.50179404e-04  -5.00630605e-04]]
[[  6.87270874e-23  -9.88708063e-04  -9.88708063e-04]]
[[ -1.09011761e-22  -2.79835516e-03  -7.94109279e-22]]
[[  3.71517147e-19  -9.88708063e-04   9.88708063e-04]]
[[  9.40758263e-20  -2.50179404e-04   5.00630605e-04]]
[[  1.78619315e-23   1.21963097e-22  -3.11232628e-04]]
[[  9.08735584e-23   6.38480129e-23  -6.99870397e-04]]
[[ -2.20075317e-23  -4.20487724e-22  -2.79835516e-03]]
[[ -1.16766904e-21  -2.11758274e-21  -1.58823654e-21]]
[[  1.05180045e-18   1.05214736e-18   2.79835516e-03]]
[[  1.31458926e-19   1.31463834e-19   6.99870397e-04]]
[[  3.89762073e-20   3.89565325e-20   3.11232628e-04]]
[[  9.41817623e-20   2.50179404e-04  -5.00630605e-04]]
[[  3.72056012e-19   9.88708063e-04  -9.88708063e-04]]
[[  1.05249419e-18   2.79835516e-03  -5.82366780e-22]]
[[  7.43548855e-19   9.88708063e-04   9.88708063e-04]]
[[  1.88135800e-19   2.50179404e-04   5.00630605e-04]]
[[  9.40349198e-20   5.00630605e-04  -2.50179404e-04]]
[[  1.31400028e-19   6.99870397e-04   1.32345794e-22]]
[[  1.88107501e-19   5.00630605e-04   2.50179404e-04]]
[[  3.89143022e-20   3.11232628e-04   7.54542588e-23]]
[[  2.50179404e-04  -5.00630605e-04   1.65022540e-22]]
[[ 0.00053803 -0.00053803 -0.00053803]]
[[  9.88708063e-04  -9.88708063e-04  -3.70576975e-22]]
[[ 0.00053803 -0.00053803  0.00053803]]
[[  2.50179404e-04   1.45915395e-22  -5.00630605e-04]]
[[  9.88708063e-04  -3.74234667e-23  -9.88708063e-04]]
[[  2.79835516e-03  -5.31418402e-22  -2.11758275e-22]]
[[  9.88708063e-04   3.71892459e-19   9.88708063e-04]]
[[  2.50179404e-04   9.40588209e-20   5.00630605e-04]]
[[ 0.00053803  0.00053803 -0.00053803]]
[[  9.88708063e-04   9.88708063e-04  -1.05879137e-22]]
[[ 0.00053803  0.00053803  0.00053803]]
[[  2.50179404e-04   5.00630605e-04   1.64198240e-22]]
[[  5.00630605e-04  -2.50179404e-04   2.12654898e-22]]
[[  5.00630605e-04   1.69707946e-22  -2.50179404e-04]]
[[  6.99870397e-04   1.19114028e-22   1.09349417e-22]]
[[  5.00630605e-04   9.41223566e-20   2.50179404e-04]]
[[  5.00630605e-04   2.50179404e-04   1.25727089e-22]]
[[  3.11232628e-04   5.95570067e-23   8.35452455e-23]]
