b\a	mol	0	1	2	3	4
0	0	[]	[]	0.73254318675	[]	[]
1	0	[]	0.603620888941	0.31882646953	0.464436310206	[]
2	0	0.731722857601	0.316578752589	0.0	0.316578752589	0.731722857601
3	0	[]	0.464436310206	0.31882646953	0.603620888941	[]
4	0	[]	[]	0.73254318675	[]	[]
