c\b	mol	0	1	2	3	4
0	0	[]	[]	0.767912312289	[]	[]
1	0	[]	0.660941924758	0.491526917595	0.634743565006	[]
2	0	0.73254318675	0.31882646953	0.0	0.31882646953	0.73254318675
3	0	[]	0.634743565006	0.491526917595	0.660941924758	[]
4	0	[]	[]	0.767912312289	[]	[]
