time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Thu, 22 May 2014 10:58:35 +0000	point_cation_neut_delocdist1_inner3	['sp_point_neut.xyz']	['sp_point_neut.xyz']	['sp_point_neut.xyz']	3	0	5.99723323036	6.00077180595	-0.00707715119566	0.00353857559783	-4.33680868994e-19	5.99858143115e-19	4.5096426206e-19
