[[-0.50676204 -0.23103483  0.24147395]]
[[-1.44206506  0.9416939   0.05147693]]
[[-0.20626259 -1.22197572  0.39818249]]
[[ 0.34359395 -1.87729986  0.49464047]]
[[ 0.02106723  0.07355076 -0.59816857]]
[[ 0.11502983  0.23481722 -0.41075592]]
[[-0.40540056 -0.18487036  0.19320681]]
[[-0.53064923  1.85365095 -0.44320969]]
[[-0.07750485 -0.07769445  0.42571318]]
[[-0.16735692 -0.18463963  0.49744834]]
[[-0.19866794  1.03716991 -0.20511337]]
[[-0.15795021  0.70631681 -0.17929663]]
[[ 0.4055702   0.18465794 -0.19315647]]
[[ 0.86937776  1.03504907 -0.52249907]]
