[[-0.56361718 -0.20382657  0.25452632]]
[[-1.51901072  1.10244819  0.02041581]]
[[-0.77794131 -2.02230849  0.81420454]]
[[ 1.0849586  -0.71746813 -0.03588868]]
[[ 0.04743262  0.10504753 -0.56069855]]
[[ 0.1117721   0.20772783 -0.33638393]]
[[-0.76553427  0.39790498  0.16634702]]
[[ 0.45913498  1.97924001 -0.71516421]]
[[-0.08205411 -0.06860121  0.48930069]]
[[-0.1757564  -0.17579336  0.54448364]]
[[-0.10115819  1.18062747 -0.27776358]]
[[-0.0178568   0.61601913 -0.18458859]]
[[ 1.25684684  1.49569726 -0.84411459]]
[[ 0.35024247  0.34548998 -0.188466  ]]
