[[-0.43809618 -0.21535919  0.28753578]]
[[-1.29731987  0.84187391  0.1401037 ]]
[[-0.02841382 -0.97527679  0.3725191 ]]
[[ 1.03817477 -0.83363224  0.13942163]]
[[-0.73848948 -1.05521998  0.28839242]]
[[ 0.06504073  0.09150525 -0.16101651]]
[[-0.03829303 -0.05035949  0.18348941]]
[[ 0.61727432  0.83513023 -0.21100605]]
[[-0.04617893 -0.05770927  0.33668194]]
[[-0.09917917 -0.14259022  0.36927091]]
[[-0.04260456  0.89834085 -0.03642328]]
[[-0.05494262  0.29719827  0.11630564]]
[[ 0.39177158  0.12415882  0.08645527]]
[[ 0.13763738 -0.05281273  0.22117456]]
