[[-0.46679227 -0.22509922  0.22564031]]
[[-1.34759946  0.88652219  0.04604649]]
[[-0.09195469 -1.05130999  0.31213707]]
[[ 0.90453345 -0.97971473  0.08698177]]
[[-0.00498774  0.03018778 -0.53690376]]
[[ 0.09719639  0.22753358 -0.44777117]]
[[-0.15862952 -0.12527692  0.08960826]]
[[ 0.22987234  0.89019026 -0.32726649]]
[[-0.06896089 -0.0756486   0.37384143]]
[[-0.14569217 -0.17349367  0.43439248]]
[[-0.15501566  0.90296573 -0.18505604]]
[[-0.24656368  0.56030143 -0.11367566]]
[[-0.36934407 -0.91557504  0.37465495]]
[[ 0.16983679  0.08330156 -0.06564014]]
