[[-1.18048322 -1.28522063  0.76129259]]
[[-1.23042579  0.90177849  0.01388098]]
[[ 0.09541971 -1.20129768  0.28557376]]
[[ 1.37354972 -0.91816652 -0.04241204]]
[[ 0.08193431  0.06862449 -0.4975232 ]]
[[ 0.13202018  0.15142987 -0.28737345]]
[[ 0.85042041 -0.53661219 -0.15936652]]
[[ 1.16905816  1.01344537 -0.58647708]]
[[-0.05014402 -0.10571666  0.55918835]]
[[-0.11085671 -0.24957785  0.59476055]]
[[ 0.85429384  2.23282075 -0.89704508]]
[[ 0.22246635  0.62180831 -0.24305734]]
[[ 0.57480757  0.20294094 -0.25799001]]
[[ 0.28701928  0.09855051 -0.09780595]]
