[[-0.60880878 -0.48484554  0.34521882]]
[[-1.97179585 -0.25799532  0.54435947]]
[[-0.00394267 -1.15214603  0.30770724]]
[[ 1.2868409  -1.04349538  0.01637678]]
[[ 0.0732553   0.04013306 -0.55055833]]
[[ 0.15230605  0.15976836 -0.34302046]]
[[-0.00318275 -0.92173069  0.24619717]]
[[ 1.78426622  0.23474237 -0.49294706]]
[[-0.0610982  -0.10927049  0.47696139]]
[[-0.12589806 -0.25808943  0.55950021]]
[[ 0.00298359  0.9217893  -0.24609507]]
[[ 0.74157287  1.31137244 -0.57709351]]
[[ 0.60722589  0.06929554 -0.23415037]]
[[ 0.36697081  0.04802248 -0.10127834]]
