[[-0.56415421 -0.31003663  0.28283093]]
[[-1.69994947  0.84021425  0.14340213]]
[[-0.10987078 -1.27788     0.37874953]]
[[ 1.32532315 -1.74483308  0.2223431 ]]
[[ 0.05048218  0.05637105 -0.62666801]]
[[ 0.14726111  0.20817438 -0.40691745]]
[[-0.77486914 -1.10030658  0.56785936]]
[[ 0.69951318  0.95189198 -0.45695428]]
[[-0.07466682 -0.09542085  0.46297328]]
[[-0.16089183 -0.23017804  0.55388267]]
[[-0.76247652  1.31990596 -0.07999043]]
[[-0.19822162  1.38709976 -0.37859956]]
[[ 1.25603541 -0.35172519 -0.35278906]]
[[ 0.63946927  0.14503355 -0.19534802]]
