time	name	mols_cen	mols_sur	mols_outer	insize	outsize	energyev	Uqq	Uqd	Udd	Totdip_x	Totdip_y	Totdip_z
Mon, 11 May 2015 17:51:10 +0000	TMTSF_cation_neut_inner1_outer0	['TMTSF_mola_cation_aniso_cifstruct_mul.xyz']	['TMTSF_mola_neut_aniso_cifstruct_mul.xyz']	['TMTSF_mola_aniso_cifstruct_mul.xyz']	1	0	-1.9791657111	-1.53224582764	-0.893839766916	0.446919883458	-8.10893254344e-05	-3.794694125e-05	0.000904075584122
