[[ -1.13225297e-03  -1.76156383e-20   2.89620748e-20]]
[[ -1.88117466e-03  -7.42051865e-04   2.35501630e-19]]
[[ -1.88117466e-03   2.10222992e-19  -7.42051865e-04]]
[[ -2.20384322e-03   1.69353672e-19   1.70835980e-19]]
[[ -1.88117466e-03   2.28566554e-19   7.42051865e-04]]
[[ -1.88117466e-03   7.42051865e-04   1.18726892e-19]]
[[ -7.42051865e-04  -1.88117466e-03   2.13316434e-19]]
[[-0.00134592 -0.00134592 -0.00134592]]
[[ -1.58498040e-03  -1.58498040e-03   5.59226852e-19]]
[[-0.00134592 -0.00134592  0.00134592]]
[[ -7.42051865e-04   1.05105166e-19  -1.88117466e-03]]
[[ -1.58498040e-03   3.30872293e-19  -1.58498040e-03]]
[[ -1.87566636e-03   1.38066393e-19   4.22034236e-19]]
[[ -1.58498040e-03   1.21231608e-19   1.58498040e-03]]
[[ -7.42051865e-04   1.59158822e-19   1.88117466e-03]]
[[-0.00134592  0.00134592 -0.00134592]]
[[ -1.58498040e-03   1.58498040e-03   2.50245335e-19]]
[[-0.00134592  0.00134592  0.00134592]]
[[ -7.42051865e-04   1.88117466e-03   7.12239549e-20]]
[[ -4.46667752e-20  -1.13225297e-03  -1.51668159e-20]]
[[ -6.07746152e-20  -1.88117466e-03  -7.42051865e-04]]
[[ -1.69279787e-19  -2.20384322e-03   2.57180414e-19]]
[[  1.86930871e-20  -1.88117466e-03   7.42051865e-04]]
[[  1.05280542e-19  -7.42051865e-04  -1.88117466e-03]]
[[  3.04640418e-19  -1.58498040e-03  -1.58498040e-03]]
[[ -9.17043007e-20  -1.87566636e-03   5.03084715e-19]]
[[  5.37240967e-20  -1.58498040e-03   1.58498040e-03]]
[[  1.25381812e-19  -7.42051865e-04   1.88117466e-03]]
[[ -6.34237478e-20  -4.99152259e-20  -1.13225297e-03]]
[[  5.42890542e-20  -3.23673236e-22  -2.20384322e-03]]
[[  7.05414207e-20   2.87047349e-19  -1.87566636e-03]]
[[  1.89809860e-19   1.35101779e-19   2.29757730e-19]]
[[ -5.43446900e-20   5.38421157e-20   1.87566636e-03]]
[[ -8.12695378e-20   6.76832364e-20   2.20384322e-03]]
[[  2.03957866e-20   3.39208023e-20   1.13225297e-03]]
[[  4.57994319e-20   7.42051865e-04  -1.88117466e-03]]
[[ -1.76049085e-19   1.58498040e-03  -1.58498040e-03]]
[[ -4.34393085e-19   1.87566636e-03  -6.88209791e-22]]
[[ -1.08443215e-19   1.58498040e-03   1.58498040e-03]]
[[  1.62536835e-19   7.42051865e-04   1.88117466e-03]]
[[ -1.35091266e-20   1.88117466e-03  -7.42051865e-04]]
[[ -4.05412960e-20   2.20384322e-03   5.41042343e-20]]
[[  2.16575751e-19   1.88117466e-03   7.42051865e-04]]
[[  1.36883589e-20   1.13225297e-03  -3.03433646e-20]]
[[  7.42051865e-04  -1.88117466e-03   1.30602726e-19]]
[[ 0.00134592 -0.00134592 -0.00134592]]
[[  1.58498040e-03  -1.58498040e-03   3.24254853e-19]]
[[ 0.00134592 -0.00134592  0.00134592]]
[[  7.42051865e-04   2.73616595e-20  -1.88117466e-03]]
[[  1.58498040e-03   2.03160750e-19  -1.58498040e-03]]
[[  1.87566636e-03  -1.08769126e-19   1.62048020e-19]]
[[  1.58498040e-03  -6.98305346e-23   1.58498040e-03]]
[[  7.42051865e-04   2.71621916e-20   1.88117466e-03]]
[[ 0.00134592  0.00134592 -0.00134592]]
[[  1.58498040e-03   1.58498040e-03  -4.23516549e-22]]
[[ 0.00134592  0.00134592  0.00134592]]
[[  7.42051865e-04   1.88117466e-03   2.72650774e-22]]
[[  1.88117466e-03  -7.42051865e-04   7.12401647e-20]]
[[  1.88117466e-03   1.71542579e-20  -7.42051865e-04]]
[[  2.20384322e-03  -8.10769481e-20   6.75660879e-20]]
[[  1.88117466e-03  -1.31156605e-22   7.42051865e-04]]
[[  1.88117466e-03   7.42051865e-04  -5.40493526e-20]]
[[  1.13225297e-03  -5.06631604e-20  -3.70874716e-20]]
