b\a	mol	0	1	2	3	4
0	0	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]
2	0	[]	[]	0.999907178965	[]	[]
2	1	[]	[]	-0.637058567496	[]	[]
2	2	[]	[]	-0.23394688555	[]	[]
2	3	[]	[]	0.688339846262	[]	[]
3	0	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	[]
