[[ -5.70729933e-02  -9.21571847e-19   3.25260652e-19]]
[[ -1.14727826e-01  -1.03169007e-18  -5.25162431e-20]]
[[ -8.42515638e-02  -8.74787709e-02  -1.21973673e-19]]
[[ -8.66842835e-02  -1.89774439e-01  -5.96317993e-19]]
[[ -8.42515638e-02  -2.09061618e-17  -8.74787709e-02]]
[[ -8.66842835e-02  -4.52125730e-17  -1.89774439e-01]]
[[ -2.65059128e-01  -7.69138970e-19  -8.43681073e-19]]
[[ -1.24930843e+00   3.25276116e-19  -1.30110346e-18]]
[[ -8.42515638e-02  -9.21609641e-19   8.74787709e-02]]
[[ -8.66842835e-02  -7.84387599e-19   1.89774439e-01]]
[[ -8.42515638e-02   8.74787709e-02  -8.14560022e-20]]
[[ -8.66842835e-02   1.89774439e-01  -1.62640609e-19]]
[[  7.27637332e-04  -5.37398955e-02  -5.42205057e-20]]
[[  1.27859715e-02  -4.78638281e-02  -5.42131600e-20]]
[[ 0.00138426 -0.08442367 -0.08442367]]
[[ 0.03627786 -0.06802778 -0.06802778]]
[[  1.77533709e-03  -2.59300928e-01  -4.92174689e-19]]
[[  9.32249956e-02  -1.75173168e-01  -2.16861626e-19]]
[[ 0.00138426 -0.08442367  0.08442367]]
[[ 0.03627786 -0.06802778  0.06802778]]
[[  7.27637332e-04  -6.80117540e-18  -5.37398955e-02]]
[[  1.27859715e-02  -5.58916063e-18  -4.78638281e-02]]
[[  1.77533709e-03  -6.14430496e-17  -2.59300928e-01]]
[[  9.32249956e-02  -4.21327824e-17  -1.75173168e-01]]
[[  7.02212914e-04   2.12813598e-18   3.04988057e-19]]
[[  9.87240388e-01   1.23688425e-18   4.33757447e-19]]
[[  1.77533709e-03  -1.49441866e-18   2.59300928e-01]]
[[  9.32249956e-02  -4.21046139e-19   1.75173168e-01]]
[[  7.27637332e-04  -9.75921475e-19   5.37398955e-02]]
[[  1.27859715e-02  -1.11930508e-18   4.78638281e-02]]
[[ 0.00138426  0.08442367 -0.08442367]]
[[ 0.03627786  0.06802778 -0.06802778]]
[[  1.77533709e-03   2.59300928e-01   1.03996844e-19]]
[[  9.32249956e-02   1.75173168e-01   1.08444698e-19]]
[[ 0.00138426  0.08442367  0.08442367]]
[[ 0.03627786  0.06802778  0.06802778]]
[[  7.27637332e-04   5.37398955e-02   1.04041022e-19]]
[[  1.27859715e-02   4.78638281e-02  -2.80713893e-19]]
[[  8.54689764e-02  -8.58589034e-02  -1.57285833e-20]]
[[  5.63063771e-02  -3.75349120e-02   2.72452558e-20]]
[[  8.54689764e-02  -2.09848240e-17  -8.58589034e-02]]
[[  5.63063771e-02  -9.57207968e-18  -3.75349120e-02]]
[[  2.65098544e-01   7.59167014e-19   3.17519909e-19]]
[[  1.04424453e-01  -8.40482689e-19   2.98235772e-19]]
[[  8.54689764e-02  -6.50700749e-19   8.58589034e-02]]
[[  5.63063771e-02  -1.18270466e-18   3.75349120e-02]]
[[  8.54689764e-02   8.58589034e-02  -2.69028996e-19]]
[[  5.63063771e-02   3.75349120e-02  -5.26291641e-20]]
[[  5.63005279e-02  -1.24458337e-18  -2.62748347e-20]]
[[  3.23991560e-02  -1.40981428e-18   5.42236260e-20]]
