b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.58632214862	[]	[]	[]
2	1	[]	[]	[]	1.72864235793	[]	[]	[]
3	0	[]	[]	1.51010715529	1.63183952483	1.6712058517	[]	[]
3	1	[]	[]	1.75916400603	1.6231269762	1.37159442023	[]	[]
4	0	[]	[]	[]	1.86106085318	[]	[]	[]
4	1	[]	[]	[]	1.60350607058	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
