a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.33968946439	[]	[]	[]
2	1	[]	[]	[]	1.21134536856	[]	[]	[]
3	0	[]	[]	1.47596944573	1.56754637573	1.41323302765	[]	[]
3	1	[]	[]	1.42291201527	1.26954487947	1.41146846516	[]	[]
4	0	[]	[]	[]	1.73237028233	[]	[]	[]
4	1	[]	[]	[]	1.34893746387	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
