a\c	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.5202843793	[]	[]	[]
2	1	[]	[]	[]	1.57639908511	[]	[]	[]
3	0	[]	[]	1.48146053888	1.26514302673	1.50770790395	[]	[]
3	1	[]	[]	1.42988542339	1.62138511332	1.46967051211	[]	[]
4	0	[]	[]	[]	1.38798995552	[]	[]	[]
4	1	[]	[]	[]	1.26076039197	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
