b\a	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.5956183663	[]	[]	[]
2	1	[]	[]	[]	1.72823800787	[]	[]	[]
3	0	[]	[]	1.50535638166	1.64099626469	1.69478171063	[]	[]
3	1	[]	[]	1.73561382352	1.62505181363	1.38671640983	[]	[]
4	0	[]	[]	[]	1.87399611241	[]	[]	[]
4	1	[]	[]	[]	1.60885447102	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
