c\b	mol	0	1	2	3	4	5	6
0	0	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	1.39526223307	[]	[]	[]
2	1	[]	[]	[]	1.70124492945	[]	[]	[]
3	0	[]	[]	1.39849561478	1.20040188504	1.07066757743	[]	[]
3	1	[]	[]	1.25502412082	1.33400002338	1.32023008313	[]	[]
4	0	[]	[]	[]	1.4496572495	[]	[]	[]
4	1	[]	[]	[]	1.7716182836	[]	[]	[]
5	0	[]	[]	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	[]	[]	[]
